Source,Target
2eedac124bf3bdf6156c9281c36dad965a48238f,a6cb366736791bcccc5c8639de5a8f9636bf87e8
8db48c736fafdbdf1befbbbbcd2428a71163718d,a6cb366736791bcccc5c8639de5a8f9636bf87e8
b29fed0dcb010f6ca5ba8d59c0b3adf24fc2b2ef,a6cb366736791bcccc5c8639de5a8f9636bf87e8
1842b07d6356febdfc7a2dd0d960fe3593bd4d2d,a6cb366736791bcccc5c8639de5a8f9636bf87e8
82cac10770bce77b7d3fce01f236126f555593df,a6cb366736791bcccc5c8639de5a8f9636bf87e8
94f8faa49b7509d3c7d82bd5e1908edecd2645d1,a6cb366736791bcccc5c8639de5a8f9636bf87e8
e67bb98d153bce0ae178371927ea7fde13bd0c61,a6cb366736791bcccc5c8639de5a8f9636bf87e8
ac3ee98020251797c2b401e1389461df88e52e62,cea967b59209c6be22829699f05b8b1ac4dc092d
ac3ee98020251797c2b401e1389461df88e52e62,1eb09fecd75eb27825dce4f964b97f4f5cc399d7
ac3ee98020251797c2b401e1389461df88e52e62,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
ac3ee98020251797c2b401e1389461df88e52e62,1b3aab4ff8f77b81501f271877321609cc1a1a2b
ac3ee98020251797c2b401e1389461df88e52e62,2f7ad26514bce4df6c8ebc42c90383ef3a974df4
ac3ee98020251797c2b401e1389461df88e52e62,6471fd1cbc081fb3b7b5b14d6ab9eaaba02b5c17
ac3ee98020251797c2b401e1389461df88e52e62,4177ec52d1b80ed57f2e72b0f9a42365f1a8598d
ac3ee98020251797c2b401e1389461df88e52e62,ded103d0613e1a8f51f586cc1678aee3ff26e811
ac3ee98020251797c2b401e1389461df88e52e62,855d0f722d75cc56a66a00ede18ace96bafee6bd
ac3ee98020251797c2b401e1389461df88e52e62,84069287da0a6b488b8c933f3cb5be759cb6237e
ac3ee98020251797c2b401e1389461df88e52e62,07c43a3ff15f2104022f2b1ca8ec4128a930b414
ac3ee98020251797c2b401e1389461df88e52e62,a97b5db17acc731ef67321832dbbaf5766153135
ac3ee98020251797c2b401e1389461df88e52e62,188e247506ad992b8bc62d6c74789e89891a984f
ac3ee98020251797c2b401e1389461df88e52e62,5a9ef216bf11f222438fff130c778267d39a9564
ac3ee98020251797c2b401e1389461df88e52e62,0d6203718c15f137fda2f295c96269bc2b254644
ac3ee98020251797c2b401e1389461df88e52e62,2e9d221c206e9503ceb452302d68d10e293f2a10
ac3ee98020251797c2b401e1389461df88e52e62,d0be39ee052d246ae99c082a565aba25b811be2d
ac3ee98020251797c2b401e1389461df88e52e62,3f3d13e95c25a8f6a753e38dfce88885097cbd43
6fddf99404d3f468dd511e91d4065854ec55355c,ac3ee98020251797c2b401e1389461df88e52e62
03a05ff9295c990211fc0e5bd7ada9ea6c972eae,ac3ee98020251797c2b401e1389461df88e52e62
dc187b34a89f106762b021052365e0fbd46e21a4,ac3ee98020251797c2b401e1389461df88e52e62
290af84c404d863261501fd067ec23bf5c4dc9ea,ac3ee98020251797c2b401e1389461df88e52e62
d0bcf29b08d32abd60e8df1001a625fd9c55134f,ac3ee98020251797c2b401e1389461df88e52e62
fdddb168578adb1504b7eb966e25f8041b45d25a,ac3ee98020251797c2b401e1389461df88e52e62
186f8a53156fbc10f308974a34372a2522716c83,ac3ee98020251797c2b401e1389461df88e52e62
07b0be6dd41a94ba7b3052989cd2a233f65440c6,ac3ee98020251797c2b401e1389461df88e52e62
68fab353b469ceb773b1e3eaac9926e893dea11c,ac3ee98020251797c2b401e1389461df88e52e62
b509e4e0684732758d52f7b7b7711c237c059971,ac3ee98020251797c2b401e1389461df88e52e62
e8fef2d7c13ddd9a14d7253a04414dec1d77d7aa,ac3ee98020251797c2b401e1389461df88e52e62
a0924a0098ad0decdf0de771c46a71a5308599ff,ac3ee98020251797c2b401e1389461df88e52e62
4a0f465d238814c591e21857e0cca6023d049dad,ac3ee98020251797c2b401e1389461df88e52e62
8fa1f9635b8c675c6f6c269548003a4474589e41,ac3ee98020251797c2b401e1389461df88e52e62
adbeca179b56e1149eb4df1e5094e4c5a38d962f,ac3ee98020251797c2b401e1389461df88e52e62
5cb2f28bfda4adb69750ed7a34c448121702a41f,ac3ee98020251797c2b401e1389461df88e52e62
ca181b45d063a4c9f48dddc7b3316d45c8f7b2f4,ac3ee98020251797c2b401e1389461df88e52e62
6c3ac8601725eee127fb85e1677ef895e22b8118,ac3ee98020251797c2b401e1389461df88e52e62
636a4cf7253e80cdfbc47d8fcdb3fef84db56aae,ac3ee98020251797c2b401e1389461df88e52e62
58865ebfa508e09767911987c0d1dd9786c8315e,ac3ee98020251797c2b401e1389461df88e52e62
e00c8ffe4aaa680cd45232e49f4916ff3593b9d2,ac3ee98020251797c2b401e1389461df88e52e62
8d36ea821bacf5dcbc99513c15de13021f1795eb,ac3ee98020251797c2b401e1389461df88e52e62
1a322e17cbf608264eb8d100f18da06a9f1b3bf5,ac3ee98020251797c2b401e1389461df88e52e62
abc41869eafdc94a80177e43719f4010cc53ef07,ac3ee98020251797c2b401e1389461df88e52e62
c616cef154fdd11fab6171a683b32b0fa13fb3fe,ac3ee98020251797c2b401e1389461df88e52e62
7522f4f53cb9827f6ec0f9c28caba1331858bb80,ac3ee98020251797c2b401e1389461df88e52e62
b77c775c46ad9ba966e8e58f13ab0b977cec9986,ac3ee98020251797c2b401e1389461df88e52e62
dd418878adc58688306456ca6e6221ad6c0ebe70,ac3ee98020251797c2b401e1389461df88e52e62
67cb895157b48f364b8e6838fdec270354e48e7c,ac3ee98020251797c2b401e1389461df88e52e62
c609f9d84a386165193bfe04a3644e595b774484,ac3ee98020251797c2b401e1389461df88e52e62
86d7edb2ad633783933faf6f736a7092ea20304f,ac3ee98020251797c2b401e1389461df88e52e62
d74413cc5f78ba3dd3d19249ad3874df937499fc,ac3ee98020251797c2b401e1389461df88e52e62
cac682d52cf60eba81c59174f9a46f1696ea67e0,ac3ee98020251797c2b401e1389461df88e52e62
eaa895f2f1cd0ffbb94acaf13af77a627949d2f1,ac3ee98020251797c2b401e1389461df88e52e62
0b3fde149ec6b0aea124e7a8ffabd87782ce5a94,ac3ee98020251797c2b401e1389461df88e52e62
1da94290d723fc66682bb3903f270ddcdee76cf5,ac3ee98020251797c2b401e1389461df88e52e62
1c66671f6d3ece52792c49648c285aea584724d2,ac3ee98020251797c2b401e1389461df88e52e62
2f02fe3e360a09c8fdadb2a714b91d6c566fec03,ac3ee98020251797c2b401e1389461df88e52e62
58df9b129a466683fde4297ad240d73af9956fee,ac3ee98020251797c2b401e1389461df88e52e62
3626f51517cf194d491e68dc4623e9feae592902,ac3ee98020251797c2b401e1389461df88e52e62
8978bba3a4e1e26cc4391f040db79206315aa780,ac3ee98020251797c2b401e1389461df88e52e62
fb713ff99c6426f56035e987d0ec3aff21282fa6,ac3ee98020251797c2b401e1389461df88e52e62
433e002a1a301220ff6b2c94b47169e2fa66cd12,ac3ee98020251797c2b401e1389461df88e52e62
3df9e1e1760b21c2e0ad45135a7a3365fd2c0a65,ac3ee98020251797c2b401e1389461df88e52e62
c27030fd5ddc4268be230634a7a0ca96f9567310,ac3ee98020251797c2b401e1389461df88e52e62
539c66c3672e4d75088953e68407cd39aa9d5ff0,ac3ee98020251797c2b401e1389461df88e52e62
d444f688c537e5ac920d8256c41899017b44f300,ac3ee98020251797c2b401e1389461df88e52e62
f0569ca33ab75e40b04479e6fc8d106f3f91aa7d,ac3ee98020251797c2b401e1389461df88e52e62
e4906384ccfff6adf7cf0cff6152cefacc829a62,ac3ee98020251797c2b401e1389461df88e52e62
1a9e67010c62f094ee73cb1fb873dbddd7f23255,ac3ee98020251797c2b401e1389461df88e52e62
cea967b59209c6be22829699f05b8b1ac4dc092d,6122c95ac6475e965bf4e120f7a588d29bb00ecc
cea967b59209c6be22829699f05b8b1ac4dc092d,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
cea967b59209c6be22829699f05b8b1ac4dc092d,0b544dfe355a5070b60986319a3f51fb45d1348e
cea967b59209c6be22829699f05b8b1ac4dc092d,0894b06cff1cd0903574acaa7fcf071b144ae775
cea967b59209c6be22829699f05b8b1ac4dc092d,97cedf99252026f58e8154bc61d49cf885d42030
cea967b59209c6be22829699f05b8b1ac4dc092d,9f2efadf66817f1b38f58b3f50c7c8f34c69d89a
cea967b59209c6be22829699f05b8b1ac4dc092d,c20ed3a1600122e6cf03b8ed74d3d2920ad0a8c6
cea967b59209c6be22829699f05b8b1ac4dc092d,944a1cfd79dbfb6fef460360a0765ba790f4027a
cea967b59209c6be22829699f05b8b1ac4dc092d,167ad306d84cca2455bc50eb833454de9f2dcd02
cea967b59209c6be22829699f05b8b1ac4dc092d,6471fd1cbc081fb3b7b5b14d6ab9eaaba02b5c17
cea967b59209c6be22829699f05b8b1ac4dc092d,f6b51c8753a871dc94ff32152c00c01e94f90f09
cea967b59209c6be22829699f05b8b1ac4dc092d,abd1c342495432171beb7ca8fd9551ef13cbd0ff
cea967b59209c6be22829699f05b8b1ac4dc092d,84069287da0a6b488b8c933f3cb5be759cb6237e
cea967b59209c6be22829699f05b8b1ac4dc092d,7b4f3d0e4e2486a8d5d3f8e00549cf9a117bf88f
cea967b59209c6be22829699f05b8b1ac4dc092d,e33cbb25a8c7390aec6a398e36381f4f7770c283
cea967b59209c6be22829699f05b8b1ac4dc092d,77b73697c8b5295a718ffef0d63a1afd489de915
cea967b59209c6be22829699f05b8b1ac4dc092d,398c296d0cc7f9d180f84969f8937e6d3a413796
cea967b59209c6be22829699f05b8b1ac4dc092d,6658bbf68995731b2083195054ff45b4eca38b3a
cea967b59209c6be22829699f05b8b1ac4dc092d,72e93aa6767ee683de7f001fa72f1314e40a8f35
cea967b59209c6be22829699f05b8b1ac4dc092d,4b36221c0b78c68cb696c64fd6032613c63f65ac
cea967b59209c6be22829699f05b8b1ac4dc092d,261a056f8b21918e8616a429b2df6e1d5d33be41
cea967b59209c6be22829699f05b8b1ac4dc092d,6c2b28f9354f667cd5bd07afc0471d8334430da7
cea967b59209c6be22829699f05b8b1ac4dc092d,d7da009f457917aa381619facfa5ffae9329a6e9
cea967b59209c6be22829699f05b8b1ac4dc092d,2e9d221c206e9503ceb452302d68d10e293f2a10
cea967b59209c6be22829699f05b8b1ac4dc092d,b158a006bebb619e2ea7bf0a22c27d45c5d19004
cea967b59209c6be22829699f05b8b1ac4dc092d,d0be39ee052d246ae99c082a565aba25b811be2d
cea967b59209c6be22829699f05b8b1ac4dc092d,06342ba4480526574a8d864a3c3c1719450e2463
cea967b59209c6be22829699f05b8b1ac4dc092d,1a3d22599028a05669e884f3eaf19a342e190a87
cea967b59209c6be22829699f05b8b1ac4dc092d,052b1d8ce63b07fec3de9dbb583772d860b7c769
cea967b59209c6be22829699f05b8b1ac4dc092d,845ee9838c1f5bf63b7db2c95ec5d27af14a4e02
cea967b59209c6be22829699f05b8b1ac4dc092d,f9a1b3850dfd837793743565a8af95973d395a4e
cea967b59209c6be22829699f05b8b1ac4dc092d,96364af2d208ea75ca3aeb71892d2f7ce7326b55
cea967b59209c6be22829699f05b8b1ac4dc092d,3d2218b17e7898a222e5fc2079a3f1531990708f
cea967b59209c6be22829699f05b8b1ac4dc092d,9819b600a828a57e1cde047bbe710d3446b30da5
cea967b59209c6be22829699f05b8b1ac4dc092d,2e5f2b57f4c476dd69dc22ccdf547e48f40a994c
cea967b59209c6be22829699f05b8b1ac4dc092d,9eb458fa2e754ba1b927272aa389115c95fc55f4
cea967b59209c6be22829699f05b8b1ac4dc092d,162d958ff885f1462aeda91cd72582323fd6a1f4
cea967b59209c6be22829699f05b8b1ac4dc092d,3f3d13e95c25a8f6a753e38dfce88885097cbd43
b1debebdfa194e69eb2804c0defcde7730a9b907,cea967b59209c6be22829699f05b8b1ac4dc092d
35f36eb6e84affb9f427e15bcf5608640bd31a7f,cea967b59209c6be22829699f05b8b1ac4dc092d
4f50d1dca626fa31f38bea1a6a436b181ee4b912,cea967b59209c6be22829699f05b8b1ac4dc092d
51fa41fcb2fa1c42ae4c5d6d995dc1d7ab386840,cea967b59209c6be22829699f05b8b1ac4dc092d
211c491020bc5cf91f2494f21616f0c1c4fa925e,cea967b59209c6be22829699f05b8b1ac4dc092d
705d084c8f6292741074614e03a6ca8bbcf56a51,cea967b59209c6be22829699f05b8b1ac4dc092d
a138308c0bbf89ecc8ff19445c3e8ceb0c091d97,cea967b59209c6be22829699f05b8b1ac4dc092d
f6712b2f9d9d6c0ebfda43cd9952df676b3718dc,cea967b59209c6be22829699f05b8b1ac4dc092d
9694b79b4313cb7c51c6edefd26984fab366489a,cea967b59209c6be22829699f05b8b1ac4dc092d
6e0618b88d3545f5dc0574bc756f5d8d6500d820,cea967b59209c6be22829699f05b8b1ac4dc092d
b642e740c8715101a3f98516fdfe9e31dc1e358f,cea967b59209c6be22829699f05b8b1ac4dc092d
8c3da6609785aab2e1a1e7b78a532143eefb924e,cea967b59209c6be22829699f05b8b1ac4dc092d
8de37b80b76a56900af8dd64b2d60527dc19e1af,cea967b59209c6be22829699f05b8b1ac4dc092d
160355a5ebc2be104c326a32c7521c17c3932f2c,cea967b59209c6be22829699f05b8b1ac4dc092d
fc636ee9ff3a9d78c08e3eab997649c5eddf3cff,cea967b59209c6be22829699f05b8b1ac4dc092d
b953ffbdc05e26220bf678e83bcd0f1fd5857382,cea967b59209c6be22829699f05b8b1ac4dc092d
242cb443ba5d7e103bf4c30e71656cc16eb8e5e1,cea967b59209c6be22829699f05b8b1ac4dc092d
1868505c7b68bfe90f3693c0bb6fb9d32b1944f4,cea967b59209c6be22829699f05b8b1ac4dc092d
641bd400b578440dfee139b69ad3a04b4838ab26,cea967b59209c6be22829699f05b8b1ac4dc092d
659a1768c4f28c68ec9d5c5437093f3240b4258f,cea967b59209c6be22829699f05b8b1ac4dc092d
dd418878adc58688306456ca6e6221ad6c0ebe70,cea967b59209c6be22829699f05b8b1ac4dc092d
64efeef5aa8e543de60c53d9363442b7badc0785,cea967b59209c6be22829699f05b8b1ac4dc092d
63376b609aea97cf2f6c530d6b8f5fa64d5b0a07,cea967b59209c6be22829699f05b8b1ac4dc092d
bc615a81945a9058a9f86dd18d35c4c104afd65a,cea967b59209c6be22829699f05b8b1ac4dc092d
4796be95e3c492f7c845c507d515e5c043fcce0c,cea967b59209c6be22829699f05b8b1ac4dc092d
2265070da6978e4b176bb1d5bc188eeef5177162,cea967b59209c6be22829699f05b8b1ac4dc092d
d5e43728898f727491ad2959d1752081bc020c8b,cea967b59209c6be22829699f05b8b1ac4dc092d
bbb2d8d0fc9ff77bc4f6aba5d27e02c332323664,cea967b59209c6be22829699f05b8b1ac4dc092d
a34539ff78c8b38d0b7b8911ce1fee0be6f07086,cea967b59209c6be22829699f05b8b1ac4dc092d
c884ddb6822d29a3de3d62c4e5b3b1f3edba1774,cea967b59209c6be22829699f05b8b1ac4dc092d
85d6044ae5701f27b5c7010644fc61d5def58789,cea967b59209c6be22829699f05b8b1ac4dc092d
470972c6808f4f3d3a9f8bf7997a2680ebd5e910,cea967b59209c6be22829699f05b8b1ac4dc092d
a9cd5f087800e2afd6cdcd6dee240fc7298654ff,cea967b59209c6be22829699f05b8b1ac4dc092d
2f17dd8b95ca8b13d19ccb1e0e9fbb13f9e15745,cea967b59209c6be22829699f05b8b1ac4dc092d
9bfaae56bfa4b03eba34a67a8b6145077e527f88,cea967b59209c6be22829699f05b8b1ac4dc092d
03d89e5e083813143ff91c0b71627382984408c3,cea967b59209c6be22829699f05b8b1ac4dc092d
4c1bc76616f76937a1202bd2dd2813e19661b73c,cea967b59209c6be22829699f05b8b1ac4dc092d
7518a89da8a7f911bda031b2bf97fa725ac3ced1,cea967b59209c6be22829699f05b8b1ac4dc092d
49bf5d00ab8b1b7abc17e16cacb363bf9d89c479,cea967b59209c6be22829699f05b8b1ac4dc092d
c00905d5f2bbbc6141b4d26bd6c7bc11c170b5e1,cea967b59209c6be22829699f05b8b1ac4dc092d
4b5b4a2d10f87468cb8471232dbb5078075b50a1,cea967b59209c6be22829699f05b8b1ac4dc092d
0e441d9930925aa3649f6b1b2ae88a6abd3fb741,cea967b59209c6be22829699f05b8b1ac4dc092d
5268fb02f35fef8a3119833185b6c33a22bd8024,cea967b59209c6be22829699f05b8b1ac4dc092d
484de2da72641f4a6057673a8b24e60c0177286b,cea967b59209c6be22829699f05b8b1ac4dc092d
3120b736276ce275b36911f814fbba64f592fd88,cea967b59209c6be22829699f05b8b1ac4dc092d
958560dd6e5e2d985f1d1ac08a49c6dc44440882,cea967b59209c6be22829699f05b8b1ac4dc092d
142152a30219e9874e00384337927b557aab4868,cea967b59209c6be22829699f05b8b1ac4dc092d
5c87bf3c19027c6473dcde701e10d72a98976a6d,cea967b59209c6be22829699f05b8b1ac4dc092d
df8cfb407a09ff348e4a1cc9c2582ad8f65b1caf,cea967b59209c6be22829699f05b8b1ac4dc092d
b2860f2f7ad407cf1f552934dda271ac4af70f5a,cea967b59209c6be22829699f05b8b1ac4dc092d
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,7bbc1c2c2216169c2e9ecdc8b4f1978138c34650
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,cea967b59209c6be22829699f05b8b1ac4dc092d
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,1eb09fecd75eb27825dce4f964b97f4f5cc399d7
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,6122c95ac6475e965bf4e120f7a588d29bb00ecc
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,0b544dfe355a5070b60986319a3f51fb45d1348e
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,0894b06cff1cd0903574acaa7fcf071b144ae775
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,533ee188324b833e059cb59b654e6160776d5812
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,c20ed3a1600122e6cf03b8ed74d3d2920ad0a8c6
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,1149888d75af4ed5dffc25731b875651c3ccdeb2
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,944a1cfd79dbfb6fef460360a0765ba790f4027a
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,6471fd1cbc081fb3b7b5b14d6ab9eaaba02b5c17
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,b7b915d508987b73b61eccd2b237e7ed099a2d29
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,8729441d734782c3ed532a7d2d9611b438c0a09a
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,5f08df805f14baa826dbddcb002277b15d3f1556
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,855d0f722d75cc56a66a00ede18ace96bafee6bd
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,84069287da0a6b488b8c933f3cb5be759cb6237e
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,7b4f3d0e4e2486a8d5d3f8e00549cf9a117bf88f
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,bd5fc28c7356915ec71abafbe86b7596c60720aa
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,396aabd694da04cdb846cb724ca9f866f345cbd5
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,d4a258df43cc14e46988de9a4a7b2f0ea817529b
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,a4b828609b60b06e61bea7a4029cc9e1cad5df87
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,6c2b28f9354f667cd5bd07afc0471d8334430da7
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,e23c34414e66118ecd9b08cf0cd4d016f59b0b85
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,2e9d221c206e9503ceb452302d68d10e293f2a10
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,73c2a58c936ba2d269491548ef32644c5e982199
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,9d6c43ad7f4cf7ebcd4245510df2880f3d3b0964
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,d0be39ee052d246ae99c082a565aba25b811be2d
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,e27d81521dc4e8b6ea93947c05ffccf06784f569
fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5,3f3d13e95c25a8f6a753e38dfce88885097cbd43
4f50d1dca626fa31f38bea1a6a436b181ee4b912,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
e9252a8fc51b3f1caf81d81cc338840b66380c74,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
9f7860e124f6c0731ec14de37341ef2e10ba567d,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
f78cab73c0901fc912428e425308983607fb2487,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
9dfa8b6673115c2d3cfe1d48d088bdcfcd09fb59,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
758f63447da38a840d41413212d707a3305e1398,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
f6712b2f9d9d6c0ebfda43cd9952df676b3718dc,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
d7a048bc526e03d542d3993aac8a2fba83e3b4bf,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
911a8b93b703ca17a9c3f6d4266f720dac1447d4,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
6506960dd777885792f7fdb0ac51453dde8223fc,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
da0da647400cdae68b9edf7f7b0f7b34abdbfd5a,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
eae353d8537a557bd68c99b774c70c443ca2df9b,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
6e0618b88d3545f5dc0574bc756f5d8d6500d820,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
b0e203aad802d2faeab64f32f3cd724f72e05f47,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
59b4240e69b016270fcd3b6cfa28f11a3b585b80,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
0d265dc833307df9f5efdb2a6f1052af98346ea0,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
9f10ad58ef4b2365ec73e830b59c8abb83abecb4,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
bf7e196e74882598a849047e69f6c8f3a5567172,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
4d2ec5a7cb2cd68be7fbb77782f24ecb8083f2ae,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
a184621805521be03fbff4fd3087ca4074f8bef8,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
b3874e5b683adc2e0dfcee19c981bae8874c0dba,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
fc636ee9ff3a9d78c08e3eab997649c5eddf3cff,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
3bd336f68cb551cc649a54338cb187dae78a6e9c,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
80121b074f8b2b629262005fd65bc4ee5c9f258f,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
e6434b02ce9d27a214c9864fd19a3d5b1b4018e7,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
7c90ef2988012f09177762f24466710e5ef5e640,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
63376b609aea97cf2f6c530d6b8f5fa64d5b0a07,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
72020ab7d85873d28aba6521fe58dd947de97a3d,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
eb4d01a01669d4f239ee8bccef1c5c07a8b356ab,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
d5e43728898f727491ad2959d1752081bc020c8b,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
44d72fb31310de5060857db54708bf5be53981d7,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
1041f82d098d4bb67509cdb8a38a95d1a461ad73,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
a8b36831a84b1a404f18584aeb2cb24b847f74c1,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
2ca407cef8e60dbceb31d592981c015df61ca57d,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
520a16c5d3585f074552af63c28e3abe750c2bf5,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
eef904c7ca10ae2862d9ed95170d31892069a66a,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
d9953d2a77af314ecf1110a1833d067a9ab45699,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
5f6d5c615c711ca57db31bae21dcf75af94ce5e2,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
aa749b4358f4e518a754651722b844797698bbd4,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
6d4ac7e34ae9c5d5c1f8b7920263dfa51536d5b2,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
2c863b9cea6fff9afa7926fcf8d07996ac13bad8,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
951e33d05a4a35826863788148d8dfbc442c3208,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
d0b268b287ddbc6a585d15cda117390bf5736769,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
7c1338014b3b8c087461efd94dac62d15bcd6c02,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
ac18dc543ff356312422818dafdaf4859d156d6a,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
c551e90e9a7896558eca714bb93b2a634bc0156b,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
49bf5d00ab8b1b7abc17e16cacb363bf9d89c479,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
b5f89817552a0b34527e5c33fa74be09e91d8df9,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
b5f3432203242ff0e242827ea6defa029486c3be,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
5784158a38124b586a06c262b92ade64678c1700,fa72afa9b2cbc8f0d7b05d52548906610ffbb9c5
0b544dfe355a5070b60986319a3f51fb45d1348e,0894b06cff1cd0903574acaa7fcf071b144ae775
0b544dfe355a5070b60986319a3f51fb45d1348e,70600593f870f460624c56c2a57b9a03b94f94a5
0b544dfe355a5070b60986319a3f51fb45d1348e,99c970348b8f70ce23d6641e201904ea49266b6e
0b544dfe355a5070b60986319a3f51fb45d1348e,533ee188324b833e059cb59b654e6160776d5812
0b544dfe355a5070b60986319a3f51fb45d1348e,d49fc0b584012532e4fd7725149a29e25ac835bc
0b544dfe355a5070b60986319a3f51fb45d1348e,87f40e6f3022adbc1f1905e3e506abad05a9964f
0b544dfe355a5070b60986319a3f51fb45d1348e,0d3233d858660aff451a6c2561a05378ed09725a
0b544dfe355a5070b60986319a3f51fb45d1348e,71480da09af638260801af1db8eff6acb4e1122f
0b544dfe355a5070b60986319a3f51fb45d1348e,167ad306d84cca2455bc50eb833454de9f2dcd02
0b544dfe355a5070b60986319a3f51fb45d1348e,944a1cfd79dbfb6fef460360a0765ba790f4027a
0b544dfe355a5070b60986319a3f51fb45d1348e,b7b915d508987b73b61eccd2b237e7ed099a2d29
0b544dfe355a5070b60986319a3f51fb45d1348e,4aa77b42231b111a695aea35bfdbb9a82026daa3
0b544dfe355a5070b60986319a3f51fb45d1348e,8729441d734782c3ed532a7d2d9611b438c0a09a
0b544dfe355a5070b60986319a3f51fb45d1348e,ded103d0613e1a8f51f586cc1678aee3ff26e811
0b544dfe355a5070b60986319a3f51fb45d1348e,abd1c342495432171beb7ca8fd9551ef13cbd0ff
0b544dfe355a5070b60986319a3f51fb45d1348e,5f08df805f14baa826dbddcb002277b15d3f1556
